손흥민	NNG	0.0405
김형준	NNG	0.0405
성윤모	NNG	0.04033333333333333
최룡해	NNG	0.04033333333333333
김준교	NNG	0.04016666666666667
숙명여대	NNG	0.04
이수정	NNG	0.04
맥도날드	NNG	0.03966666666666667
한국지엠	NNG	0.03966666666666667
11번	NNG	0.0395
공군	NNG	0.03933333333333333
조명래	NNG	0.03933333333333333
코언	NNG	0.03933333333333333
조두순	NNG	0.03933333333333333
탈레반	NNG	0.03916666666666667
하나은행	NNG	0.03916666666666667
강모	NNG	0.03916666666666667
조 바이든	NNG	0.03916666666666667
한국보건사회연구원	NNG	0.03883333333333333
두산중공업	NNG	0.03883333333333333
서울남부지법	NNG	0.03883333333333333
합참	NNG	0.03883333333333333
합동참모본부	NNG	0.03883333333333333
삼성에피스	NNG	0.03883333333333333
서울	NNG	0.03866666666666667
KAIST	NNG	0.03866666666666667
강북삼성병원	NNG	0.0385
아이콘	NNG	0.0385
기업은행	NNG	0.03833333333333333
미쓰비시중공업	NNG	0.03833333333333333
조해주	NNG	0.03816666666666667
박남춘	NNG	0.03816666666666667
이상민	NNG	0.03816666666666667
통일연구원	NNG	0.038
정호진	NNG	0.038
넷마블	NNG	0.03783333333333333
남북미	NNG	0.03783333333333333
알리바바	NNG	0.0375
문형배	NNG	0.037333333333333336
임재훈	NNG	0.037333333333333336
빈 살만	NNG	0.037333333333333336
한동훈	NNG	0.03716666666666667
경남FC	NNG	0.03716666666666667
롯데면세점	NNG	0.037
UNK비어	NNG	0.037
문정인	NNG	0.036833333333333336
윤리위	NNG	0.036833333333333336
김대중평화센터	NNG	0.036833333333333336
에티오피아항공	NNG	0.0365
김한빈	NNG	0.0365
강신명	NNG	0.036166666666666666
김기춘	NNG	0.035833333333333335
김종민	NNG	0.035833333333333335
현대오일뱅크	NNG	0.035666666666666666
과기정통부	NNG	0.035666666666666666
HUG	NNG	0.035666666666666666
할리	NNG	0.0355
