index,topics
258,"판결, 사건, 재판, 선고, 사법, 관련, 사법부, 민주당, 판사, 재판부"
259,"임금, 법인, 광주시, 현대차, 협의회, 신설, 운영, 억, 생산, 상생"
260,"삼성전자, 반도체, 분기, 조, 억, 영업이익, 판매, 이후, 회복, 실적"
261,"승리, 버닝썬, 테이블, 클럽, 마약, 손님, 가루, 술, 지인, 이사"
262,"연준, 금리, 인상, 기준, 완화, 시장, 미국, 통화, 경기, 연방"
263,"주주, 행사, 수탁자책임, 위, 차익, 국민, 연금, 회의, 논의, 경영참여"
264,"법관, 탄핵, 의원, 판결, 사법, 법원, 민변, 명단, 김, 지사"
265,"한유총, 이사장, 교육비, 한유, 교육, 회비, 목적, 선출, 검찰, 유아"
266,"북, 미, 회담, 정상, 준비, 미국, 차, 북한, 트럼프, 대통령"
267,"여성, 의원, 트럼프, 하원, 미국, 국정, 흰옷, 참석, 민주당, 국정연설"
268,"김, 진술, 지사, 재판부, 심, 인정, 항소심, 킹크랩, 신빙, 증거"
269,"외식, 에어프라이어, 업계, 편의점, 경쟁, 식용유, 매출, 시장, 전망, 상황"
270,"대우조선, 해양, 현대중공업, 조선, 인수, 구조, 국내, 조선업, 산업, 수주"
271,"만, 일자리, 수준, 폭스바겐, 독일, 공장, 실업, 광주, 설립, 금속노조"
272,"대우조선, 해양, 중공업, 현대중공업, 회장, 조선, 조선업, 지분, 현대, 산"
273,"특수, 교사, 임용시험, 교육, 과정, 공부, 일반, 임용, 규모, 준비"
274,"트랜스젠더, 입학, 성, 여성, 남성, 군, 복무, 칼리지, 미, 군인"
275,"사고, 설, 건, 연휴, 교통, 사상자, 전날, 발생, 운전, 차량"
276,"구속, 대통령, 측근, 혐의, 청와대, 정치, 김, 지사, 문, 총무"
277,"가격, 샌드위치, 인상, 메뉴, 써브웨이, 종, 버거, 맥도날드, 홈페이지, 고객"
278,"근무, 설, 연휴, 정상, 아르바이트생, 응답자"
279,"승무원, 환자, 진에어, 의식, 미, 심폐소생술, 객실, 여행객, 공항, 해당"
280,"대, 성, 차별, 호칭, 인식, 가족, 여성, 이상, 남성, 조사"
281,"사장, 손, 김, 폭행, 기자, 혐의, 앵커, 방송"
282,"사업, 정부, 예, 면제, 지역, 토지, 조, 예타, 경제, 시장"
283,"교사, 현상, 교육, 남성, 임용, 합격자, 아이, 성별, 균형, 목소리"
284,"세계일보, 갈등, 통일, 언론, 창간, 주년, 지구촌, 한반도, 히, 나라"
285,"정신, 치료, 센터, 건강, 병, 정신질환, 마인드, 링크, 복지, 병원"
286,"독립, 선생, 운동가, 독립선언, 그, 대한독립선언, 조소앙, 독립선언서, 서, 공개"
287,"경찰, 김, 폭행, 주장, 보안요원, 클럽, 체포, 내부, 과잉, 진압"
288,"서울, 미세, 먼지, 농도, 도, 영하, 아침, 기온, 시, 전국"
289,"성, 가족, 서울시, 여성, 재단, 언어, 설, 차별, 평등, 명절"
