index,topics
327,"수출, 일본, 억, 감소, 영향, 폭, 한국, 수출규제, 달러, 전년"
328,"억, 수익, 유튜브, 채널, 보람, 튜브, 건물, 아동학대"
329,"홍콩, 시위, 경찰, 시민, 시위대, 체포, 정부, 송환, 법, 주말"
330,"실질, 국가채무, 인, 국채, 만, 적자, 내년, 예산안, 국민, 조"
331,"북한, 미, 북, 미국, 실무협상, 최, 폼페이, 발언, 대화, 부상"
332,"일본, 한국, 강제, 변호사, 정부, 판결, 징용, 피해자, 법원, 그"
333,"화상, 불, 아이, 유치원, 병원"
334,"반환, 평택, 기지, 이전, 용산기지, 한미연합사, 연합, 미군, 미, 작전"
335,"검찰, 후보자, 조, 관련, 수사, 의혹, 공소시효, 혐의, 조사, 확인"
336,"기름, 서울, 값, 가격, 유류, 인하, 휘발유, 정부, 전국, 평균"
337,"차관, 정무, 관, 외교부, 지소미아, 전달, 교류, 행사, 한일, 축제한마당"
